true_modulation,pred_modulation,modulation_confidence,true_snr_db,pred_snr_db,true_cfo_hz,pred_cfo_hz,true_symbol_rate_hz,pred_symbol_rate_hz
16QAM,16QAM,0.5852487683296204,20.0,19.316666666666666,-547.1751520913872,-514.6572429408185,142857.14285714287,142857.14285714287
16QAM,16QAM,0.7475237846374512,20.0,19.466666666666665,2500.603654451057,2486.31578196051,142857.14285714287,142857.14285714287
16QAM,16QAM,0.5710213780403137,20.0,18.583333333333332,-1677.8538946412955,-1514.2117383165348,200000.0,200000.0
16QAM,16QAM,0.6299320459365845,20.0,19.566666666666666,-1214.8358618120508,-968.1116609779082,200000.0,200000.0
16QAM,8PSK,0.49249422550201416,20.0,19.733333333333334,848.4067340480824,642.1430886387317,200000.0,200000.0
16QAM,16QAM,0.6509961485862732,20.0,19.65,2683.3951493764453,2284.4048349429913,200000.0,200000.0
16QAM,16QAM,0.598647952079773,20.0,19.0,1532.7277785151682,848.6420496405174,200000.0,200000.0
64QAM,BPSK,0.7067712545394897,-10.0,-9.7,-721.3783586771801,-427.82783808903133,50000.0,50000.0
64QAM,QPSK,0.3274787664413452,-10.0,-9.833333333333334,-62.021035512795606,512.2602930822386,50000.0,76923.07692307692
64QAM,BPSK,0.524360179901123,-10.0,-9.95,1261.5576009894476,744.1646201499195,50000.0,50000.0
64QAM,BPSK,0.39532655477523804,-10.0,-9.966666666666667,1228.327002297946,21.461915212467193,50000.0,50000.0
64QAM,QPSK,0.46645721793174744,-10.0,-9.883333333333333,-1597.6329496500775,257.41388971894366,50000.0,76923.07692307692
64QAM,BPSK,0.8312844038009644,-10.0,-9.916666666666666,-1293.3239189385006,-281.9352237453537,76923.07692307692,50000.0
64QAM,BPSK,0.7342643141746521,-10.0,-10.0,-372.46129096292134,-46.819383630251465,76923.07692307692,50000.0
64QAM,64QAM,0.43713414669036865,-10.0,-9.8,624.7959170541062,255.99568768268495,76923.07692307692,50000.0
64QAM,8PSK,0.277660995721817,-10.0,-9.883333333333333,873.7378450074257,-216.03252672071375,76923.07692307692,100000.0
64QAM,8PSK,0.2668524384498596,-10.0,-9.9,1630.3136469682995,-80.73371398209855,76923.07692307692,50000.0
64QAM,64QAM,0.34255844354629517,-10.0,-9.966666666666667,2749.417924987808,172.37485216102624,100000.0,76923.07692307692
64QAM,BPSK,0.8608140349388123,-10.0,-9.933333333333334,2193.648120358487,37.28425235547611,100000.0,50000.0
64QAM,64QAM,0.33207768201828003,-10.0,-9.833333333333334,2531.4314667283315,26.698093983329137,100000.0,142857.14285714287
64QAM,BPSK,0.4190659523010254,-10.0,-9.683333333333334,2436.6979509457915,-146.80633111560854,100000.0,125000.0
64QAM,64QAM,0.25971338152885437,-10.0,-9.8,2732.3815756238682,-356.8765439289639,100000.0,200000.0
64QAM,BPSK,0.30539751052856445,-10.0,-9.6,-2205.149160925913,270.73352432043356,125000.0,142857.14285714287
64QAM,BPSK,0.3400164246559143,-10.0,-9.866666666666667,2581.359520096952,726.3476563334992,125000.0,200000.0
64QAM,QPSK,0.5612253546714783,-10.0,-9.966666666666667,2192.867486999181,355.66616817274365,125000.0,76923.07692307692
64QAM,64QAM,0.43128064274787903,-10.0,-9.916666666666666,2973.335576301143,121.80025096106255,125000.0,76923.07692307692
64QAM,BPSK,0.4684213697910309,-10.0,-9.966666666666667,-1281.0535400538745,-18.485162927134112,125000.0,100000.0
64QAM,BPSK,0.3490368723869324,-10.0,-9.983333333333333,984.1493913909208,311.4211155133875,142857.14285714287,200000.0
64QAM,64QAM,0.3785580098628998,-10.0,-9.833333333333334,-1978.4816348596808,-204.76781204999196,142857.14285714287,100000.0
64QAM,QPSK,0.4431098401546478,-10.0,-9.933333333333334,1312.4798911587823,-19.21761957608322,142857.14285714287,200000.0
64QAM,8PSK,0.26864635944366455,-10.0,-9.883333333333333,-924.9608079659652,314.0637174879277,142857.14285714287,142857.14285714287
64QAM,64QAM,0.28747186064720154,-10.0,-9.95,2462.1899178253707,221.12417536439534,142857.14285714287,200000.0
64QAM,8PSK,0.32726362347602844,-10.0,-9.95,1356.9709750136344,223.67579590646477,200000.0,142857.14285714287
64QAM,64QAM,0.36840882897377014,-10.0,-9.566666666666666,2585.573904905308,-94.73705086946315,200000.0,200000.0
64QAM,BPSK,0.3455464541912079,-10.0,-9.833333333333334,-2096.398951907503,346.68326177649084,200000.0,125000.0
64QAM,64QAM,0.34573525190353394,-10.0,-9.916666666666666,2768.8063755622225,89.40633553088803,200000.0,200000.0
64QAM,BPSK,0.5625036954879761,-10.0,-9.533333333333333,-1347.878068566563,-91.01969048188167,200000.0,125000.0
64QAM,QPSK,0.5730864405632019,-5.0,-4.95,2517.842795253633,-750.7917000035745,50000.0,50000.0
64QAM,64QAM,0.34455326199531555,-5.0,-5.1,2630.102431936609,410.3855891188191,50000.0,50000.0
64QAM,16QAM,0.40669775009155273,-5.0,-5.133333333333334,882.5926452963472,-117.34363664925615,50000.0,50000.0
64QAM,16QAM,0.26666906476020813,-5.0,-4.933333333333334,589.7391491726253,-780.7153473883774,50000.0,50000.0
64QAM,QPSK,0.3912007212638855,-5.0,-4.983333333333333,48.50086680483173,543.1274320299169,50000.0,50000.0
64QAM,BPSK,0.4471181333065033,-5.0,-5.2,-2913.8926579821045,-358.8178581664472,76923.07692307692,76923.07692307692
64QAM,QPSK,0.30210986733436584,-5.0,-5.083333333333333,-1456.290948480255,503.9519386481326,76923.07692307692,100000.0
64QAM,QPSK,0.28449612855911255,-5.0,-5.133333333333334,-2471.7276920160602,-911.8165512569191,76923.07692307692,50000.0
64QAM,8PSK,0.4306572377681732,-5.0,-4.966666666666667,-307.3693756941011,-541.4080107598776,76923.07692307692,76923.07692307692
64QAM,BPSK,0.9420369267463684,-5.0,-5.4,1115.970019550421,537.9543468868067,76923.07692307692,100000.0
64QAM,16QAM,0.5328541398048401,-5.0,-4.983333333333333,-277.3645202932348,50.56799905571096,100000.0,100000.0
64QAM,16QAM,0.5293504595756531,-5.0,-5.15,-2122.7603914941496,210.59346126005886,100000.0,100000.0
64QAM,16QAM,0.3838389813899994,-5.0,-5.116666666666666,-1078.2618612952908,31.378847969839498,100000.0,100000.0
64QAM,16QAM,0.3422594368457794,-5.0,-5.0,-2109.029609460319,-256.3576448300254,100000.0,125000.0
64QAM,64QAM,0.5153186917304993,-5.0,-5.133333333333334,-574.8203160592484,62.360832949755924,100000.0,76923.07692307692
64QAM,16QAM,0.4780329763889313,-5.0,-5.083333333333333,-1616.258766938566,153.8466358768772,125000.0,142857.14285714287
64QAM,16QAM,0.5627753734588623,-5.0,-5.033333333333333,1702.0762426359115,-340.3018706176143,125000.0,125000.0
64QAM,16QAM,0.372971773147583,-5.0,-5.05,-823.7361483083632,86.54903216471331,125000.0,142857.14285714287
64QAM,64QAM,0.6769420504570007,-5.0,-5.1,1692.6754541740765,-34.79502927122411,125000.0,125000.0
64QAM,QPSK,0.37217557430267334,-5.0,-4.65,1609.4310311861518,-689.3275990065385,125000.0,125000.0
64QAM,16QAM,0.3887188136577606,-5.0,-4.166666666666667,487.66947443936715,7.189366369440126,142857.14285714287,125000.0
64QAM,QPSK,0.383251428604126,-5.0,-5.033333333333333,-2620.321461889326,335.9791440390676,142857.14285714287,142857.14285714287
64QAM,BPSK,0.43854981660842896,-5.0,-8.533333333333333,761.6168624893776,-763.4839288251444,142857.14285714287,142857.14285714287
64QAM,BPSK,0.7109255790710449,-5.0,-5.333333333333333,2642.0164957380075,-231.90338850308856,142857.14285714287,142857.14285714287
64QAM,QPSK,0.4189448356628418,-5.0,-5.1,-2298.2481320062707,151.53478581394802,142857.14285714287,142857.14285714287
64QAM,16QAM,0.3837050795555115,-5.0,-5.55,2412.7654691675543,-421.66067723126747,200000.0,200000.0
64QAM,BPSK,0.33653274178504944,-5.0,-5.183333333333334,2758.669118220986,-7.318188483628383,200000.0,200000.0
64QAM,QPSK,0.39943331480026245,-5.0,-5.1,1537.6386695458123,34.41440489961732,200000.0,200000.0
64QAM,BPSK,0.6189978718757629,-5.0,-5.15,759.5200029000066,138.62656825933263,200000.0,200000.0
64QAM,16QAM,0.2925249934196472,-5.0,-5.133333333333334,-951.9254183159624,-271.5996390139297,200000.0,200000.0
64QAM,64QAM,0.5286188721656799,0.0,0.0,859.650189558673,64.22784711580417,50000.0,50000.0
64QAM,BPSK,0.7730834484100342,0.0,0.016666666666666666,1376.252922499395,1066.1540286334448,50000.0,50000.0
64QAM,GFSK,0.8081400990486145,0.0,-0.2833333333333333,-2868.059915325889,-1412.3929942652915,50000.0,50000.0
64QAM,16QAM,0.4521915316581726,0.0,-0.05,-521.1145633701799,-1499.0239506664263,50000.0,50000.0
64QAM,64QAM,0.6793773174285889,0.0,-0.11666666666666667,2474.4197540546675,1006.8427220010745,50000.0,50000.0
64QAM,16QAM,0.5461107492446899,0.0,-0.23333333333333334,-1151.9800729554872,291.38047476848163,76923.07692307692,76923.07692307692
64QAM,16QAM,0.5331990122795105,0.0,-0.21666666666666667,2289.6326165107175,-943.1252296177294,76923.07692307692,76923.07692307692
64QAM,16QAM,0.5008342862129211,0.0,-0.2,-1493.595545632396,-1118.9122493560212,76923.07692307692,76923.07692307692
64QAM,64QAM,0.5733990669250488,0.0,-0.06666666666666667,2300.1683022989255,-257.80536346451123,76923.07692307692,76923.07692307692
64QAM,16QAM,0.49535471200942993,0.0,-0.13333333333333333,782.2278060352141,246.0620507062857,76923.07692307692,76923.07692307692
64QAM,64QAM,0.5517606735229492,0.0,-0.21666666666666667,913.7073066176949,252.92876050319967,100000.0,100000.0
64QAM,16QAM,0.5933429598808289,0.0,-0.11666666666666667,-2750.426196902363,-337.03125695778164,100000.0,100000.0
64QAM,16QAM,0.6747291088104248,0.0,0.0,2306.1121250787664,37.422983872781685,100000.0,125000.0
64QAM,8PSK,0.42060020565986633,0.0,-0.1,1285.6713156462938,-795.8731804144386,100000.0,100000.0
64QAM,QPSK,0.43126651644706726,0.0,0.0,1150.094142029423,969.8200244664696,100000.0,100000.0
64QAM,16QAM,0.5037522315979004,0.0,-0.5,441.5864155586496,-622.1099274473256,125000.0,125000.0
64QAM,16QAM,0.5905157327651978,0.0,0.03333333333333333,1032.6627501452967,-208.95233792154588,125000.0,125000.0
64QAM,16QAM,0.500012218952179,0.0,-0.08333333333333333,1952.8808238504407,780.2051646457564,125000.0,100000.0
64QAM,64QAM,0.5186683535575867,0.0,-0.7333333333333333,-2503.9805267698944,-1032.5046773425977,125000.0,125000.0
64QAM,16QAM,0.5345507264137268,0.0,-0.38333333333333336,-156.46381587291353,705.7608769944835,125000.0,125000.0
64QAM,64QAM,0.599559485912323,0.0,-0.4666666666666667,-1285.1018944738275,566.5910410320878,142857.14285714287,142857.14285714287
64QAM,16QAM,0.5137487053871155,0.0,-0.7833333333333333,-1314.4985278902398,-521.1689149481797,142857.14285714287,142857.14285714287
64QAM,64QAM,0.514809250831604,0.0,-0.35,-1024.4475901213302,134.2868573184034,142857.14285714287,142857.14285714287
64QAM,8PSK,0.6748437285423279,0.0,-0.08333333333333333,-1606.3145005476229,347.91851486973684,142857.14285714287,142857.14285714287
64QAM,16QAM,0.354181706905365,0.0,-0.23333333333333334,-2674.3834235039885,-833.3870687188523,142857.14285714287,142857.14285714287
64QAM,16QAM,0.5089601874351501,0.0,-0.8833333333333333,-222.49476366900126,-534.6703355895064,200000.0,200000.0
64QAM,16QAM,0.4483920931816101,0.0,-1.2666666666666666,-1857.2578792619786,-406.65700455883854,200000.0,200000.0
64QAM,8PSK,0.6154084801673889,0.0,0.05,-255.1701413234964,456.0427992486606,200000.0,200000.0
64QAM,16QAM,0.4439694881439209,0.0,-0.6333333333333333,2174.252440552399,522.10473711578,200000.0,200000.0
64QAM,64QAM,0.5093399286270142,0.0,-0.2,-2696.795502053031,-955.9079174425949,200000.0,200000.0
64QAM,GFSK,0.9565520882606506,5.0,5.216666666666667,-177.22838939214625,-260.1031856270438,50000.0,50000.0
64QAM,BPSK,0.980620265007019,5.0,5.616666666666666,1247.3252745747932,1404.2448672846078,50000.0,50000.0
64QAM,BPSK,0.4348740875720978,5.0,5.6,42.9926814383266,-491.00829023945187,50000.0,50000.0
64QAM,64QAM,0.38743045926094055,5.0,4.716666666666667,2788.6485130498922,1975.3851194340405,50000.0,50000.0
64QAM,16QAM,0.4261409342288971,5.0,5.2,2716.3146867324012,1206.1764398159637,50000.0,50000.0
64QAM,64QAM,0.6581711769104004,5.0,4.95,2130.8585481490827,1002.367914326646,76923.07692307692,76923.07692307692
64QAM,64QAM,0.5363517999649048,5.0,5.0,-2815.7681385159026,-1672.590406263322,76923.07692307692,76923.07692307692
64QAM,16QAM,0.7171076536178589,5.0,5.233333333333333,2282.1449507056877,1736.7493206881702,76923.07692307692,76923.07692307692
64QAM,64QAM,0.5598694086074829,5.0,4.9,-2143.701118130835,-1523.7690123414138,76923.07692307692,76923.07692307692
64QAM,16QAM,0.5954126715660095,5.0,5.65,-2498.2058807472804,-1432.140200959232,76923.07692307692,76923.07692307692
64QAM,16QAM,0.8228354454040527,5.0,5.3,-64.0092523222188,-286.57138499373696,100000.0,100000.0
64QAM,64QAM,0.5201881527900696,5.0,5.066666666666666,-2593.5070415385903,-1168.220353945268,100000.0,100000.0
64QAM,64QAM,0.5681818127632141,5.0,5.05,-2025.9559598386536,-1608.7676241701533,100000.0,100000.0
64QAM,16QAM,0.6462928056716919,5.0,5.35,-2734.935367898576,-1658.535543846667,100000.0,100000.0
64QAM,64QAM,0.5298699736595154,5.0,5.016666666666667,-2472.3306236263916,-1069.4431705793786,100000.0,76923.07692307692
64QAM,16QAM,0.5480964779853821,5.0,4.533333333333333,2403.4514470655577,1165.2717707985703,125000.0,125000.0
64QAM,16QAM,0.5774429440498352,5.0,4.95,831.6404445307353,301.1457749487422,125000.0,125000.0
64QAM,64QAM,0.6783910393714905,5.0,4.833333333333333,351.56205257422243,671.522013352807,125000.0,125000.0
64QAM,64QAM,0.60609370470047,5.0,5.016666666666667,2599.5462837082405,1306.5353124987214,125000.0,125000.0
64QAM,16QAM,0.5299863815307617,5.0,4.883333333333334,-315.6528381790208,-363.5723695204766,125000.0,125000.0
64QAM,64QAM,0.5117109417915344,5.0,4.95,1195.0961924507255,-474.6423558579847,142857.14285714287,142857.14285714287
64QAM,64QAM,0.5402242541313171,5.0,5.066666666666666,-1845.3035752983253,-642.2955164714712,142857.14285714287,142857.14285714287
64QAM,64QAM,0.532200038433075,5.0,4.666666666666667,-2668.124588603735,-354.0793717712181,142857.14285714287,142857.14285714287
64QAM,16QAM,0.5928121209144592,5.0,5.6,-798.1150515210861,528.0231486635469,142857.14285714287,142857.14285714287
64QAM,64QAM,0.5757975578308105,5.0,4.716666666666667,2026.2437778243911,871.9516989297963,142857.14285714287,142857.14285714287
64QAM,64QAM,0.5214937329292297,5.0,5.283333333333333,-2597.426269293366,-687.2876240634283,200000.0,200000.0
64QAM,16QAM,0.6318448781967163,5.0,4.916666666666667,338.2933124633255,-313.3400761596387,200000.0,200000.0
64QAM,16QAM,0.604999840259552,5.0,5.0,1356.0151335026285,2.4635046578042976,200000.0,200000.0
64QAM,64QAM,0.6139488816261292,5.0,3.6666666666666665,-649.2323497414222,-757.3000088311192,200000.0,200000.0
64QAM,16QAM,0.5209118127822876,5.0,5.016666666666667,-2378.5963006685965,496.1883350557189,200000.0,200000.0
64QAM,64QAM,0.6551557183265686,10.0,10.916666666666666,-2841.3497782318486,-2341.4976465677473,50000.0,50000.0
64QAM,64QAM,0.3595746159553528,10.0,10.116666666666667,2651.939151472915,2053.6668885405834,50000.0,50000.0
64QAM,64QAM,0.5997723340988159,10.0,9.75,-1353.117227068201,-1315.3661526703715,50000.0,50000.0
64QAM,GFSK,0.8691079020500183,10.0,13.616666666666667,-658.581523652821,-80.74089243419118,50000.0,50000.0
64QAM,BPSK,0.9532871842384338,10.0,14.2,-1702.8631149315195,-1115.9812692234527,50000.0,50000.0
64QAM,64QAM,0.5634504556655884,10.0,11.65,563.4767999760338,592.8255961391352,76923.07692307692,76923.07692307692
64QAM,16QAM,0.6374964714050293,10.0,10.466666666666667,-215.96280126412466,-1118.624647828584,76923.07692307692,76923.07692307692
64QAM,64QAM,0.600896418094635,10.0,7.15,1976.8751415083152,1654.862505841653,76923.07692307692,76923.07692307692
64QAM,64QAM,0.5108665823936462,10.0,10.566666666666666,1919.0873624552269,1874.5925027845065,76923.07692307692,76923.07692307692
64QAM,64QAM,0.6073200702667236,10.0,10.6,-290.6224455204856,-291.77295358601856,76923.07692307692,76923.07692307692
64QAM,16QAM,0.6937671303749084,10.0,12.55,-2980.222035407923,-2163.4652787760747,100000.0,100000.0
64QAM,16QAM,0.5925673246383667,10.0,10.6,-1463.5262315910707,-1675.0126460555332,100000.0,100000.0
64QAM,16QAM,0.8386886715888977,10.0,10.633333333333333,-428.3346804631492,-1238.4930976208293,100000.0,100000.0
64QAM,16QAM,0.5615850687026978,10.0,10.483333333333333,-2471.6860094118556,-2171.0917405040586,100000.0,100000.0
64QAM,64QAM,0.6266719698905945,10.0,9.95,2751.6410722543296,2189.8012098728923,100000.0,100000.0
64QAM,64QAM,0.5782493352890015,10.0,9.983333333333333,-242.96082770200474,-670.686231488992,125000.0,125000.0
64QAM,16QAM,0.5325704216957092,10.0,10.066666666666666,1657.1089114522265,955.9622204929743,125000.0,125000.0
64QAM,64QAM,0.5818368792533875,10.0,9.116666666666667,2081.129277815976,1398.4509571541605,125000.0,125000.0
64QAM,64QAM,0.5991754531860352,10.0,10.65,1861.7194638770725,1851.5974543565471,125000.0,125000.0
64QAM,16QAM,0.6659414172172546,10.0,13.433333333333334,-64.04965844578692,216.46882639716137,125000.0,125000.0
64QAM,16QAM,0.5794186592102051,10.0,9.783333333333333,-2782.5009129905243,-1917.8579099115927,142857.14285714287,142857.14285714287
64QAM,64QAM,0.517304003238678,10.0,8.166666666666666,-780.4510944774729,1113.7973710114106,142857.14285714287,142857.14285714287
64QAM,16QAM,0.5401232838630676,10.0,8.033333333333333,1793.0559568267163,1585.9957276626362,142857.14285714287,142857.14285714287
64QAM,16QAM,0.7602336406707764,10.0,10.55,526.8737860548008,-594.7538904812242,142857.14285714287,142857.14285714287
64QAM,16QAM,0.5312767624855042,10.0,10.1,-201.76382889035358,253.07094414678627,142857.14285714287,142857.14285714287
64QAM,64QAM,0.6231086254119873,10.0,11.8,1873.6620674778987,1180.4777022723447,200000.0,200000.0
64QAM,16QAM,0.6294476389884949,10.0,10.416666666666666,-2602.446225752001,-969.1133321761114,200000.0,200000.0
64QAM,64QAM,0.60275799036026,10.0,7.883333333333334,-2103.6968505870423,-1123.4617505990345,200000.0,200000.0
64QAM,16QAM,0.688666820526123,10.0,8.866666666666667,956.128159096188,1586.8128093713976,200000.0,200000.0
64QAM,16QAM,0.49702736735343933,10.0,10.05,-2516.7127140116136,-352.22457519494094,200000.0,200000.0
64QAM,16QAM,0.4955183267593384,15.0,14.266666666666667,2623.526049239983,2593.752083715655,50000.0,50000.0
64QAM,64QAM,0.46339577436447144,15.0,12.433333333333334,-262.38162181339067,-90.86778011685011,50000.0,50000.0
64QAM,BPSK,0.502071738243103,15.0,15.716666666666667,-1749.1638132724788,-1573.4090883260887,50000.0,50000.0
64QAM,GFSK,0.3853464424610138,15.0,15.616666666666667,-1257.337995029929,-836.9939977005353,50000.0,50000.0
64QAM,64QAM,0.4937606751918793,15.0,13.166666666666666,-2588.7661691254734,-2428.7106298227664,50000.0,50000.0
64QAM,16QAM,0.5168854594230652,15.0,13.633333333333333,-1047.5872094978365,-925.4604203555972,76923.07692307692,76923.07692307692
64QAM,64QAM,0.7180050015449524,15.0,15.0,-2670.212485171216,-2230.758520618783,76923.07692307692,76923.07692307692
64QAM,16QAM,0.5644402503967285,15.0,16.916666666666668,2205.760288931664,2255.4881144720807,76923.07692307692,76923.07692307692
64QAM,64QAM,0.58232581615448,15.0,16.4,1570.936659474085,1464.7761399943938,76923.07692307692,76923.07692307692
64QAM,16QAM,0.6242127418518066,15.0,16.583333333333332,1088.158628568753,904.3684859329717,76923.07692307692,76923.07692307692
64QAM,64QAM,0.5262594819068909,15.0,13.6,993.8603371573922,1224.637626554561,100000.0,100000.0
64QAM,16QAM,0.5437424182891846,15.0,12.75,2560.098837436625,1965.5223551207926,100000.0,100000.0
64QAM,16QAM,0.5917410254478455,15.0,17.916666666666668,-534.8917788640342,-704.7650400330439,100000.0,100000.0
64QAM,16QAM,0.54780113697052,15.0,16.25,1468.2361563315599,948.3864288503534,100000.0,100000.0
64QAM,16QAM,0.645236611366272,15.0,15.133333333333333,-1714.439063868312,-1266.8719905294952,100000.0,100000.0
64QAM,16QAM,0.6753926277160645,15.0,15.416666666666666,-1309.69514294113,-1310.4836103023665,125000.0,125000.0
64QAM,16QAM,0.5419566035270691,15.0,14.9,-1748.8632444028474,-1892.5248202534885,125000.0,125000.0
64QAM,16QAM,0.7184956073760986,15.0,17.733333333333334,764.8759844997048,569.8720877483778,125000.0,125000.0
64QAM,16QAM,0.6543524265289307,15.0,17.216666666666665,-2846.005298516431,-2331.2897747397396,125000.0,125000.0
64QAM,16QAM,0.6094706058502197,15.0,11.383333333333333,-679.9804241290303,-900.1448461922841,125000.0,125000.0
64QAM,64QAM,0.5994260907173157,15.0,14.666666666666666,-1632.1211097124763,-1157.9697580099594,142857.14285714287,142857.14285714287
64QAM,16QAM,0.5870330929756165,15.0,13.966666666666667,-1648.1949419301427,-1199.6959343596577,142857.14285714287,142857.14285714287
64QAM,16QAM,0.6637855172157288,15.0,16.483333333333334,541.9429628822536,1552.4796910721097,142857.14285714287,142857.14285714287
64QAM,16QAM,0.5435749888420105,15.0,14.45,2565.8874393822507,1242.6715814639576,142857.14285714287,142857.14285714287
64QAM,16QAM,0.6347382664680481,15.0,15.583333333333334,-1636.6837237939712,-2373.2841447095143,142857.14285714287,142857.14285714287
64QAM,64QAM,0.5532249212265015,15.0,15.666666666666666,-1366.7388854407966,-1789.3631271688369,200000.0,200000.0
64QAM,16QAM,0.6685746312141418,15.0,16.683333333333334,-1311.661049019497,-903.3325318143848,200000.0,200000.0
64QAM,16QAM,0.5822378396987915,15.0,15.433333333333334,-170.08276512313614,-1300.3673690451394,200000.0,200000.0
64QAM,64QAM,0.5212229490280151,15.0,14.7,-2695.571379454557,-2204.190416677568,200000.0,200000.0
64QAM,64QAM,0.5509581565856934,15.0,14.316666666666666,-1502.8900492347059,-1299.1106842099027,200000.0,200000.0
64QAM,GFSK,0.977216362953186,20.0,18.083333333333332,1632.8955525982556,1820.4347485465642,50000.0,50000.0
64QAM,GFSK,0.7909981608390808,20.0,12.366666666666667,-2432.5311731626125,-2162.3156123300123,50000.0,50000.0
64QAM,64QAM,0.7293490171432495,20.0,16.95,809.5427353785394,868.6255389267915,50000.0,50000.0
64QAM,64QAM,0.40887537598609924,20.0,12.266666666666667,1216.7929569283688,1323.6102847322961,50000.0,50000.0
64QAM,GFSK,0.9678131937980652,20.0,17.3,-1927.1605599165478,-1465.8840834834045,50000.0,50000.0
64QAM,64QAM,0.7658140063285828,20.0,14.833333333333334,-911.3488378331949,-1430.7442907786528,76923.07692307692,76923.07692307692
64QAM,16QAM,0.6039990782737732,20.0,15.966666666666667,-2536.28144831777,-2306.1793352306477,76923.07692307692,76923.07692307692
64QAM,64QAM,0.548344612121582,20.0,14.233333333333333,-2980.9852131690805,-2608.341971001066,76923.07692307692,76923.07692307692
64QAM,64QAM,0.5304415225982666,20.0,17.016666666666666,1519.4834321525677,1292.1821094042662,76923.07692307692,76923.07692307692
64QAM,16QAM,0.5049611330032349,20.0,16.6,-1740.6506217319152,-1836.7905631365168,76923.07692307692,76923.07692307692
64QAM,16QAM,0.57917320728302,20.0,16.416666666666668,1316.2994645153221,1246.352653877868,100000.0,100000.0
64QAM,64QAM,0.5753694772720337,20.0,17.333333333333332,-1194.3215233594372,-1573.2956425493282,100000.0,100000.0
64QAM,64QAM,0.6109835505485535,20.0,14.783333333333333,-2821.034295623693,-2282.0573661075605,100000.0,100000.0
64QAM,16QAM,0.6807438135147095,20.0,18.333333333333332,-1071.4040723116532,-1282.5219697327148,100000.0,100000.0
64QAM,64QAM,0.5545511841773987,20.0,14.7,1020.6504380261586,771.7777671384677,100000.0,100000.0
64QAM,16QAM,0.650311291217804,20.0,14.566666666666666,749.0040172211852,705.0184006248905,125000.0,125000.0
64QAM,64QAM,0.5564191937446594,20.0,14.05,2267.7701598791964,2184.9597811846943,125000.0,125000.0
64QAM,64QAM,0.7656490802764893,20.0,12.633333333333333,2615.098743788536,2451.8396346383684,125000.0,125000.0
64QAM,16QAM,0.5539299845695496,20.0,13.85,826.2282652510366,206.06228953191965,125000.0,125000.0
64QAM,64QAM,0.5044611096382141,20.0,16.683333333333334,-960.1579353713839,-627.014793513233,125000.0,125000.0
64QAM,16QAM,0.6834484338760376,20.0,16.283333333333335,1959.3483473604374,1868.1765304505288,142857.14285714287,142857.14285714287
64QAM,16QAM,0.6612246632575989,20.0,16.033333333333335,173.15179143350497,-7.9888266625108795,142857.14285714287,142857.14285714287
64QAM,16QAM,0.526483416557312,20.0,18.766666666666666,-1847.2145069444161,-1816.5965779998282,142857.14285714287,142857.14285714287
64QAM,16QAM,0.5564357042312622,20.0,11.566666666666666,2205.526437980978,1778.1546262585748,142857.14285714287,142857.14285714287
64QAM,16QAM,0.6177619695663452,20.0,17.0,1001.1703950074334,966.8394649097695,142857.14285714287,142857.14285714287
64QAM,16QAM,0.6818988919258118,20.0,18.2,-2343.024953317344,-1887.8964298715907,200000.0,200000.0
64QAM,64QAM,0.5570545196533203,20.0,15.85,-1102.1694010374447,-617.2103577210478,200000.0,200000.0
64QAM,16QAM,0.5561359524726868,20.0,12.983333333333333,1687.6621093255417,1494.9748684945123,200000.0,200000.0
64QAM,16QAM,0.6642510294914246,20.0,17.133333333333333,-2411.3019017780366,-2300.3781061844356,200000.0,200000.0
64QAM,16QAM,0.5079872012138367,20.0,16.966666666666665,2710.1981244019735,2467.369665736282,200000.0,200000.0
GFSK,GFSK,0.9993857145309448,-10.0,-9.95,-2142.584366396576,-388.10021357807744,50000.0,50000.0
GFSK,GFSK,0.9998273849487305,-10.0,-9.933333333333334,-538.3548373993785,-602.2665229123362,50000.0,50000.0
GFSK,GFSK,0.9950098991394043,-10.0,-9.833333333333334,2259.9654691722644,332.36537142399123,50000.0,50000.0
GFSK,GFSK,0.9704179167747498,-10.0,-9.85,1418.211144012831,83.95377143218263,50000.0,76923.07692307692
GFSK,GFSK,0.972055196762085,-10.0,-9.866666666666667,2699.933333517274,258.75239335157465,50000.0,50000.0
GFSK,GFSK,0.7362982630729675,-10.0,-9.683333333333334,-816.9669462152838,-256.48495042364453,76923.07692307692,50000.0
GFSK,GFSK,0.9818843007087708,-10.0,-9.85,1815.1975136657366,536.4918998832654,76923.07692307692,50000.0
GFSK,GFSK,0.999970555305481,-10.0,-9.85,1070.5160208971388,500.4135502073995,76923.07692307692,50000.0
GFSK,GFSK,0.972140908241272,-10.0,-9.8,1519.6786409629085,549.9470248675135,76923.07692307692,50000.0
GFSK,GFSK,0.9993042945861816,-10.0,-9.866666666666667,832.3059453208712,424.33599146431976,76923.07692307692,50000.0
GFSK,GFSK,0.9939947724342346,-10.0,-9.7,2881.305496556968,861.4609876771485,100000.0,76923.07692307692
GFSK,GFSK,0.9623883366584778,-10.0,-9.816666666666666,-2648.1444778743175,-41.88630159916943,100000.0,200000.0
GFSK,GFSK,0.9825526475906372,-10.0,-9.833333333333334,2772.8151036204945,677.8829300317844,100000.0,50000.0
GFSK,GFSK,0.9988831877708435,-10.0,-9.866666666666667,715.3743512169735,60.12978057757147,100000.0,50000.0
GFSK,GFSK,0.9997333884239197,-10.0,-9.883333333333333,367.68516461493255,634.1613303071234,100000.0,50000.0
